Date,Open,High,Low,Close,Adj Close,Volume
2007-12-07,20.662001,21.174999,20.450001,20.959999,19.578300,35354000
2007-12-10,21.100000,21.843000,21.099001,21.546000,20.125666,32820000
2007-12-11,21.933001,22.718000,21.504000,21.750000,20.316217,87330000
2007-12-12,22.438999,22.525000,21.218000,21.389999,19.979946,43313000
2007-12-13,21.299999,22.488001,21.155001,22.320000,20.848642,47987000
2007-12-14,22.033001,22.319000,21.315001,21.656000,20.228413,36783000
2007-12-17,21.657000,21.657000,20.202999,20.493000,19.142078,41145000
2007-12-18,20.850000,20.870001,19.850000,20.177000,18.846909,37059000
2007-12-19,19.976999,21.299999,19.750000,21.233999,19.834234,44661000
2007-12-20,21.556000,21.700001,20.320999,20.674999,19.312078,41105000
2007-12-21,20.976999,21.235001,20.356001,21.235001,19.835169,50920000
2007-12-24,21.200001,21.395000,20.968000,21.212000,19.813686,10526000
2007-12-26,20.889999,21.075001,20.700001,20.948000,19.567076,12477000
2007-12-27,20.900000,21.596001,20.805000,21.003000,19.618456,20166000
2007-12-28,21.115000,21.347000,20.851000,21.000000,19.615652,9901000
2007-12-31,21.013000,21.740999,21.013000,21.520000,20.101387,13115000
2008-01-02,21.790001,22.028999,21.260000,21.468000,20.052809,20156000
2008-01-03,21.455999,21.504999,20.513000,21.212000,19.813686,28994000
2008-01-04,20.482000,20.920000,19.844000,20.118999,18.792742,38427000
2008-01-07,20.171000,20.198999,18.743999,20.051001,18.729210,43861000
2008-01-08,20.091000,20.770000,19.599001,19.799999,18.494755,33315000
2008-01-09,19.700001,20.021000,18.965000,19.658001,18.376047,38939000
2008-01-10,19.087999,19.879999,18.511999,19.599001,18.320890,49088000
2008-01-11,18.950001,18.951000,17.625000,17.917000,16.748577,114625000
2008-01-14,18.055000,18.190001,17.354000,17.822001,16.659779,61119000
2008-01-15,17.375000,18.146000,17.254000,17.500000,16.358782,48097000
2008-01-16,17.320000,17.987000,16.961000,17.552999,16.408312,46756000
2008-01-17,17.427999,17.969000,17.427999,17.688000,16.534510,43309000
2008-01-18,17.858000,17.975000,17.337999,17.462000,16.323252,38220000
2008-01-22,16.400999,18.492001,16.082001,18.216999,17.029016,52866000
2008-01-23,17.879999,19.527000,17.042999,19.259001,18.003065,59780000
2008-01-24,19.405001,19.409000,18.493000,19.177999,17.927351,31668000
2008-01-25,19.351000,19.600000,18.750999,19.343000,18.081587,31981000
2008-01-28,19.040001,19.382000,18.429001,18.900000,17.667477,33537000
2008-01-29,18.900999,19.243000,18.450001,19.146000,17.897440,33954000
2008-01-30,19.004999,19.771000,18.799999,18.900000,17.667477,37193000
2008-01-31,20.601999,21.844999,19.959999,20.700001,19.350096,110865000
2008-02-01,21.066999,21.735001,20.966000,21.542000,20.137177,45387000
2008-02-04,21.500000,22.225000,21.431000,21.600000,20.191402,35336000
2008-02-05,21.375999,21.599001,20.587999,20.677999,19.329529,39437000
2008-02-06,20.799999,20.799999,19.885000,20.495001,19.158468,49293000
2008-02-07,20.201000,20.510000,19.516001,20.087999,18.778000,38501000
2008-02-08,20.299999,20.659000,19.962999,20.561001,19.220160,29215000
2008-02-11,20.708000,20.993000,20.275999,20.611000,19.266903,22626000
2008-02-12,20.879000,21.458000,20.200001,20.400000,19.069656,29338000
2008-02-13,20.639999,20.702999,20.271999,20.476000,19.140699,21069000
2008-02-14,20.400999,20.549999,19.712000,20.223000,18.904200,26902000
2008-02-15,20.059000,20.695999,19.783001,20.600000,19.256617,29219000
2008-02-19,20.801001,20.945000,20.141001,20.420000,19.088356,18023000
2008-02-20,20.049999,20.940001,19.934000,20.822001,19.464132,23530000
2008-02-21,20.625000,21.045000,20.173000,20.448000,19.114517,22454000
2008-02-22,20.510000,20.547001,19.799999,20.348000,19.021046,49754000
2008-02-25,20.135000,20.200001,18.983999,19.844999,18.550844,71620000
2008-02-26,19.850000,20.099001,19.291000,19.587999,18.310612,30785000
2008-02-27,19.400000,19.622000,18.875000,19.118999,17.872196,32077000
2008-02-28,18.924999,19.715000,18.725000,19.469999,18.200302,29401000
2008-02-29,19.264999,19.379000,18.962000,19.000000,17.760956,20681000
2008-03-03,18.830000,19.590000,18.570000,18.856001,17.626347,28706000
2008-03-04,18.799999,19.341999,18.500999,19.247000,17.991850,35603000
2008-03-05,19.275000,19.479000,18.987000,19.100000,17.854433,22551000
2008-03-06,19.000000,19.120001,18.903000,18.999001,17.760019,24381000
2008-03-07,18.757999,19.355000,18.638000,19.250999,17.995586,46011000
2008-03-10,19.212000,19.596001,18.992001,19.150000,17.901169,33419000
2008-03-11,19.490000,19.698999,18.358000,19.584000,18.306875,62841000
2008-03-12,19.500000,20.750000,19.420000,20.389999,19.060310,38828000
2008-03-13,19.899000,21.291000,19.649000,20.972000,19.604351,56327000
2008-03-14,21.299999,21.540001,20.400000,20.865000,19.504330,43383000
2008-03-17,20.190001,20.674999,19.302999,20.152000,18.837833,43204000
2008-03-18,20.500000,21.544001,20.049999,21.025000,19.653894,45757000
2008-03-19,21.551001,22.000000,20.726999,20.839001,19.480030,94190000
2008-03-20,20.660000,22.246000,20.237000,22.038000,20.600832,58150000
2008-03-24,22.230000,23.035000,21.475000,21.650000,20.238146,55200000
2008-03-25,21.816000,23.000000,21.556999,22.497999,21.030836,43698000
2008-03-26,22.430000,22.745001,22.110001,22.285000,20.831728,19641000
2008-03-27,22.493000,22.650000,22.004999,22.070000,20.630760,19559000
2008-03-28,22.245001,22.263000,21.549999,21.760000,20.340971,17260000
2008-03-31,21.799999,22.299000,21.476999,22.299000,20.844820,18218000
2008-04-01,22.674000,23.375000,22.450001,22.959999,21.462717,39142000
2008-04-02,22.937000,23.000000,22.334000,22.375000,20.915859,21940000
2008-04-03,22.200001,23.125000,22.200001,23.125000,21.616949,25037000
2008-04-04,23.197001,23.285000,22.528000,22.657000,21.179470,19508000
2008-04-07,22.893999,23.282000,22.524000,22.625000,21.163572,19722000
2008-04-08,22.530001,23.280001,22.528000,23.146999,21.651852,23586000
2008-04-09,23.200001,23.618999,22.681000,22.875000,21.397417,22073000
2008-04-10,23.121000,23.237000,22.603001,22.892000,21.413324,19732000
2008-04-11,22.575001,23.098000,22.535000,22.860001,21.383385,16114000
2008-04-14,22.752001,23.000000,22.205000,22.709999,21.243073,23535000
2008-04-15,22.809999,22.950001,21.985001,22.468000,21.016708,25930000
2008-04-16,22.657000,23.186001,22.313000,23.047001,21.558298,23099000
2008-04-17,23.000000,23.179001,22.745001,23.049999,21.561111,10528000
2008-04-18,23.440001,23.922001,23.200001,23.371000,21.861374,28231000
2008-04-21,23.466999,23.844000,23.101999,23.600000,22.075583,17696000
2008-04-22,23.672001,23.898001,23.398001,23.462000,21.946508,11480000
2008-04-23,23.372000,23.726000,23.150000,23.393999,21.882896,14534000
2008-04-24,23.462000,24.125999,23.150999,23.955000,22.407663,16895000
2008-04-25,24.493999,24.525000,23.676001,23.739000,22.205614,20232000
2008-04-28,23.931000,24.250000,23.556999,24.250000,22.683609,27719000
2008-04-29,26.106001,27.872000,25.799999,27.398001,25.628260,131290000
2008-04-30,27.600000,28.296000,27.500000,27.816000,26.019262,43698000
2008-05-01,27.948999,29.764999,27.662001,29.393999,27.495335,54672000
2008-05-02,29.808001,29.840000,28.184999,28.504000,26.662828,44699000
2008-05-05,28.212000,29.400000,28.202000,29.080000,27.201618,21558000
2008-05-06,29.094000,30.143000,28.905001,29.601999,27.689898,36255000
2008-05-07,29.605000,30.094000,29.101000,29.101000,27.221262,28805000
2008-05-08,29.405001,29.405001,28.700001,29.341000,27.445759,22814000
2008-05-09,29.155001,29.541000,28.535000,28.684999,26.832129,18315000
2008-05-12,28.656000,29.298000,28.230000,29.025999,27.151110,23204000
2008-05-13,29.186001,29.270000,28.660999,28.879999,27.014536,12926000
2008-05-14,29.200001,29.520000,28.549999,28.646000,26.795649,24036000
2008-05-15,28.764999,28.868000,28.424999,28.677000,26.824654,16355000
2008-05-16,28.799999,28.879999,28.059999,28.340000,26.509411,19805000
2008-05-19,28.351000,28.591000,27.801001,28.000000,26.191381,19982000
2008-05-20,27.823000,27.914000,27.320999,27.764999,25.971567,19104000
2008-05-21,27.740000,28.605000,27.618999,27.865000,26.065102,28607000
2008-05-22,27.629999,28.250000,27.226000,27.590000,25.807861,21482000
2008-05-23,27.233000,27.549999,27.045000,27.322001,25.557175,12553000
2008-05-27,27.400999,27.941000,27.283001,27.875999,26.075390,14332000
2008-05-28,28.209999,28.688999,27.830999,28.688999,26.835875,31363000
2008-05-29,29.465000,31.695999,29.452000,30.900000,28.904057,130014000
2008-05-30,31.099001,32.029999,30.459999,30.865000,28.871317,60183000
2008-06-02,30.926001,32.000000,30.257000,32.000000,29.933008,50620000
2008-06-03,31.386999,31.399000,30.235001,30.740000,28.754387,93913000
2008-06-04,30.745001,30.959999,29.454000,29.740000,27.818981,66160000
2008-06-05,29.951000,30.615999,29.544001,30.615999,28.638399,45959000
2008-06-06,30.228001,30.242001,29.481001,29.573000,27.662771,29383000
2008-06-09,29.709999,29.886000,27.641001,29.139999,27.257740,55137000
2008-06-10,28.524000,29.541000,28.337000,28.605000,26.757305,26190000
2008-06-11,28.743999,28.802000,27.716000,27.921000,26.117479,23577000
2008-06-12,28.219999,28.968000,28.187000,28.440001,26.602959,31296000
2008-06-13,28.620001,29.372999,28.620001,29.246000,27.356894,21436000
2008-06-16,29.198999,29.900000,28.900000,29.447001,27.544907,17072000
2008-06-17,29.983999,29.983999,29.033001,29.221001,27.333504,15706000
2008-06-18,29.100000,29.481001,28.544001,29.309000,27.415825,18943000
2008-06-19,29.259001,29.780001,28.858000,29.260000,27.369995,24155000
2008-06-20,29.000000,29.447001,28.301001,28.400999,26.566473,26934000
2008-06-23,28.552999,28.922001,28.000000,28.252001,26.427099,18468000
2008-06-24,28.122000,28.375000,27.520000,28.037001,26.225992,33647000
2008-06-25,29.110001,29.516001,28.750000,28.979000,27.107147,38692000
2008-06-26,28.551001,28.594000,26.801001,27.573000,25.791962,47652000
2008-06-27,27.500999,27.797001,26.704000,27.172001,25.416855,39815000
2008-06-30,27.299999,27.650000,26.540001,26.552000,24.836908,27996000
2008-07-01,26.250000,27.077999,25.850000,26.334999,24.633926,42526000
2008-07-02,26.684999,26.938000,25.100000,25.549000,23.898691,40692000
2008-07-03,25.813000,25.980000,25.049999,25.374001,23.735008,15778000
2008-07-07,25.679001,25.910999,24.334000,24.610001,23.020350,40381000
2008-07-08,24.796000,26.499001,23.742001,26.424999,24.718121,66434000
2008-07-09,26.243999,26.490000,24.965000,25.125000,23.515438,34122000
2008-07-10,25.200001,25.801001,24.503000,25.320000,23.697937,38299000
2008-07-11,25.569000,26.098000,25.325001,25.735001,24.086365,53063000
2008-07-14,26.299999,26.337000,25.323000,25.750000,24.100391,30862000
2008-07-15,25.500000,25.900000,24.270000,25.037001,23.433075,47649000
2008-07-16,25.287001,27.120001,25.082001,27.120001,25.382626,69679000
2008-07-17,27.495001,29.096001,27.299999,28.600000,26.767815,178722000
2008-07-18,28.538000,28.816000,27.900000,28.086000,26.286745,44996000
2008-07-21,28.414000,28.465000,26.673000,26.790001,25.073771,47389000
2008-07-22,25.900000,27.487000,25.452999,27.385000,25.630653,58522000
2008-07-23,27.473000,27.652000,26.811001,27.100000,25.363916,33621000
2008-07-24,27.013000,27.384001,25.700001,25.848000,24.192118,36463000
2008-07-25,25.907000,26.542999,25.500000,26.355000,24.666639,35026000
2008-07-28,26.490000,26.947001,25.260000,25.370001,23.744732,33925000
2008-07-29,25.503000,26.353001,25.503000,26.209999,24.530926,33567000
2008-07-30,26.799000,27.200001,26.115000,27.073000,25.338640,39491000
2008-07-31,24.669001,25.618000,23.747999,24.415001,22.850918,160568000
2008-08-01,24.047001,24.264999,22.549000,23.726999,22.207001,111075000
2008-08-04,23.299000,24.000000,22.912001,23.091999,21.612669,41515000
2008-08-05,23.281000,23.711000,23.049999,23.711000,22.192011,37083000
2008-08-06,23.500000,23.584999,22.702000,23.200001,21.713766,45159000
2008-08-07,22.693001,22.938000,22.500000,22.500000,21.058594,34699000
2008-08-08,22.495001,23.510000,22.100000,23.212999,21.725918,37477000
2008-08-11,23.257000,24.035000,23.201000,23.514999,22.008575,33941000
2008-08-12,23.299999,23.431999,22.878000,23.091999,21.612669,23156000
2008-08-13,22.881001,23.715000,22.791000,23.350000,21.854147,23760000
2008-08-14,23.202999,23.764999,23.100000,23.587999,22.076895,18220000
2008-08-15,23.691000,24.000000,23.580000,23.895000,22.364225,21072000
2008-08-18,24.055000,24.490000,23.639999,23.791000,22.266890,26162000
2008-08-19,23.900000,24.291000,23.320000,23.857000,22.328667,23806000
2008-08-20,23.957001,24.399000,23.856001,24.332001,22.773239,18713000
2008-08-21,24.160999,24.273001,23.760000,24.125999,22.580433,15150000
2008-08-22,24.357000,24.469000,24.025000,24.164000,22.615982,14534000
2008-08-25,24.004000,24.284000,23.420000,23.420000,21.919662,12574000
2008-08-26,23.510000,23.763000,23.157000,23.674999,22.158323,15516000
2008-08-27,23.576000,23.726000,23.232000,23.697001,22.178915,17120000
2008-08-28,23.750000,24.247999,23.657000,24.247999,22.694620,19125000
2008-08-29,24.100000,24.340000,23.962999,24.254999,22.701166,13108000
2008-09-02,24.587999,24.799999,23.663000,23.920000,22.387625,19330000
2008-09-03,23.900000,24.002001,22.385000,22.962999,21.491934,37675000
2008-09-04,22.580999,22.704000,21.469999,21.603001,20.219063,38979000
2008-09-05,21.294001,22.169001,20.792999,22.143999,20.725403,54677000
2008-09-08,23.035999,23.100000,21.139999,21.941000,20.535416,43685000
2008-09-09,22.103001,22.230000,20.643000,20.670000,19.345827,42655000
2008-09-10,20.719999,21.650000,20.570000,21.332001,19.965424,32759000
2008-09-11,20.799999,22.580000,20.520000,22.559999,21.114752,39959000
2008-09-12,22.100000,22.580999,21.905001,22.382000,20.948162,20259000
2008-09-15,21.306000,21.778999,21.007999,21.177000,19.820349,38490000
2008-09-16,20.709999,21.808001,20.191999,21.481001,20.104879,36421000
2008-09-17,21.002001,21.299999,18.875000,19.600000,18.344374,75806000
2008-09-18,19.850000,21.413000,18.207001,20.853001,19.517103,69888000
2008-09-19,22.122999,23.900000,21.500000,22.518000,21.075451,81860000
2008-09-22,22.500000,22.525000,20.238001,20.238001,18.941505,47090000
2008-09-23,20.473000,20.785000,19.700001,19.799999,18.531557,35176000
2008-09-24,20.002001,20.275999,19.306999,19.434999,18.189949,30168000
2008-09-25,19.618999,19.799999,18.851000,19.035999,17.816509,44080000
2008-09-26,18.299999,18.600000,17.827999,18.507000,17.321394,48386000
2008-09-29,17.999001,18.125000,15.060000,16.802999,15.726560,94509000
2008-09-30,16.843000,18.184000,16.780001,17.733000,16.596979,45565000
2008-10-01,17.723000,17.723000,16.334000,17.134001,16.036358,39524000
2008-10-02,16.700001,16.979000,15.759000,16.013000,14.987173,37716000
2008-10-03,16.205000,17.184000,16.020000,16.020000,14.993723,41917000
2008-10-06,15.116000,17.090000,14.800000,16.740999,15.668527,54245000
2008-10-07,16.972000,17.149000,15.528000,15.870000,14.853330,46915000
2008-10-08,15.122000,17.433001,14.985000,16.354000,15.320806,78642000
2008-10-09,17.007999,17.212999,15.498000,15.570000,14.586338,46233000
2008-10-10,14.674000,16.153000,14.000000,15.171000,14.212544,71283000
2008-10-13,16.045000,17.799999,15.665000,17.360001,16.263247,43379000
2008-10-14,18.389999,18.430000,16.524000,17.407000,16.307281,42357000
2008-10-15,17.048000,17.176001,15.000000,15.355000,14.384918,51063000
2008-10-16,15.574000,15.800000,14.372000,15.668000,14.678142,56496000
2008-10-17,14.979000,16.725000,14.950000,15.675000,14.684700,39666000
2008-10-20,16.025999,16.179001,14.750000,15.014000,14.065458,39522000
2008-10-21,14.990000,15.685000,14.547000,14.978000,14.031736,35590000
2008-10-22,14.498000,14.987000,13.496000,14.093000,13.202643,40966000
2008-10-23,14.100000,14.380000,13.056000,13.600000,12.740797,50130000
2008-10-24,12.101000,13.846000,12.002000,13.062000,12.236784,53071000
2008-10-27,12.763000,13.466000,12.600000,12.635000,11.836762,32187000
2008-10-28,13.096000,13.700000,12.350000,13.601000,12.741732,42837000
2008-10-29,13.574000,14.431000,13.246000,13.573000,12.715502,50699000
2008-10-30,13.852000,14.326000,13.698000,14.006000,13.121143,38696000
2008-10-31,14.143000,14.871000,13.854000,14.782000,13.848119,32040000
2008-11-03,14.904000,14.949000,14.213000,14.389000,13.479945,31438000
2008-11-04,15.900000,17.197001,15.561000,17.024000,15.948472,118329000
2008-11-05,16.787001,16.900000,15.420000,15.587000,14.602260,70599000
2008-11-06,15.275000,15.567000,13.855000,14.330000,13.424674,92732000
2008-11-07,14.402000,15.171000,14.200000,14.773000,13.839687,30609000
2008-11-10,15.050000,15.360000,14.033000,14.285000,13.382519,25290000
2008-11-11,13.780000,14.769000,13.739000,14.150000,13.256046,31529000
2008-11-12,13.872000,14.581000,13.647000,13.647000,12.784824,46689000
2008-11-13,13.805000,14.879000,12.809000,14.699000,13.770362,44355000
2008-11-14,14.445000,15.120000,14.158000,14.368000,13.460277,36794000
2008-11-17,14.140000,14.556000,13.500000,13.574000,12.716436,37110000
2008-11-18,13.540000,14.270000,13.493000,14.140000,13.246677,38762000
2008-11-19,13.823000,14.526000,12.894000,12.954000,12.135609,54451000
2008-11-20,12.515000,13.039000,12.033000,12.109000,11.343989,56997000
2008-11-21,12.400000,12.736000,11.305000,12.654000,11.854559,71536000
2008-11-24,12.833000,13.534000,12.230000,13.147000,12.316412,52097000
2008-11-25,13.500000,13.987000,13.035000,13.906000,13.027463,42357000
2008-11-26,13.642000,14.731000,13.572000,14.556000,13.636393,30087000
2008-11-28,14.479000,14.880000,14.262000,14.530000,13.612038,11336000
2008-12-01,14.097000,14.159000,13.007000,13.099000,12.271443,38445000
2008-12-02,13.239000,13.519000,12.807000,13.397000,12.550616,24865000
2008-12-03,13.057000,13.856000,12.902000,13.794000,12.922532,31614000
2008-12-04,13.461000,14.059000,13.184000,13.327000,12.485044,28070000
2008-12-05,13.082000,14.034000,12.766000,14.012000,13.126764,39852000
2008-12-08,14.394000,15.150000,14.110000,14.730000,13.799401,46684000
2008-12-09,14.500000,15.040000,14.228000,14.321000,13.416243,25477000
2008-12-10,14.177000,14.517000,13.817000,14.500000,13.583935,24045000
2008-12-11,14.238000,14.625000,13.770000,13.836000,12.961884,27578000
2008-12-12,13.210000,13.967000,13.210000,13.881000,13.004043,18186000
2008-12-15,13.791000,14.140000,13.500000,13.929000,13.049009,16824000
2008-12-16,14.041000,14.825000,14.035000,14.810000,13.874349,26863000
2008-12-17,14.725000,15.184000,14.610000,14.868000,13.928687,23218000
2008-12-18,14.911000,15.800000,14.851000,14.881000,13.940868,37306000
2008-12-19,15.075000,15.349000,14.697000,15.234000,14.271559,28099000
2008-12-22,15.298000,15.298000,14.241000,14.520000,13.602671,19529000
2008-12-23,14.461000,14.499000,14.014000,14.162000,13.267290,15014000
2008-12-24,14.140000,14.299000,14.001000,14.223000,13.324434,3133000
2008-12-26,14.277000,14.277000,13.921000,14.093000,13.202643,7057000
2008-12-29,14.002000,14.183000,13.601000,13.934000,13.053693,17811000
